date;time;p_e;P_th synthetisch;P_th synthetisch [MWh];p_fuel [mw]
20.06.25;06:00:00;113,9;457,2943877;0,457294388;1,058551824
20.06.25;07:00:00;102,32;276,8938494;0,276893849;0,640957984
20.06.25;08:00:00;73,78;0;0;0
20.06.25;09:00:00;18,61;0;0;0
20.06.25;10:00:00;1,16;0;0;0
20.06.25;11:00:00;-3,2;0;0;0
20.06.25;12:00:00;-4,6;0;0;0
20.06.25;13:00:00;-3,94;0;0;0
20.06.25;14:00:00;-1,91;0;0;0
20.06.25;15:00:00;20,99;0;0;0
20.06.25;16:00:00;77,39;0;0;0
20.06.25;17:00:00;108,77;457,2943877;0,457294388;1,058551824
20.06.25;18:00:00;141,03;457,2943877;0,457294388;1,058551824
20.06.25;19:00:00;212,38;457,2943877;0,457294388;1,058551824
20.06.25;20:00:00;189,35;457,2943877;0,457294388;1,058551824
20.06.25;21:00:00;141,49;457,2943877;0,457294388;1,058551824
20.06.25;22:00:00;120,46;457,2943877;0,457294388;1,058551824
20.06.25;23:00:00;116,43;457,2943877;0,457294388;1,058551824
21.06.25;00:00:00;109,66;457,2943877;0,457294388;1,058551824
21.06.25;01:00:00;106,19;457,2943877;0,457294388;1,058551824
21.06.25;02:00:00;104,78;457,2943877;0,457294388;1,058551824
21.06.25;03:00:00;105,92;457,2943877;0,457294388;1,058551824
21.06.25;04:00:00;102,93;276,8938494;0,276893849;0,640957984
21.06.25;05:00:00;101,13;276,8938494;0,276893849;0,640957984
21.06.25;06:00:00;89,92;276,8938494;0,276893849;0,640957984
21.06.25;07:00:00;71,96;0;0;0
21.06.25;08:00:00;20,44;0;0;0
21.06.25;09:00:00;-0,45;0;0;0
21.06.25;10:00:00;-1,01;0;0;0
21.06.25;11:00:00;-12,37;0;0;0
21.06.25;12:00:00;-24,12;0;0;0
21.06.25;13:00:00;-22,49;0;0;0
21.06.25;14:00:00;-5,18;0;0;0
21.06.25;15:00:00;-1,32;0;0;0
21.06.25;16:00:00;50,43;0;0;0
21.06.25;17:00:00;99,33;276,8938494;0,276893849;0,640957984
21.06.25;18:00:00;127,34;457,2943877;0,457294388;1,058551824
21.06.25;19:00:00;156,97;457,2943877;0,457294388;1,058551824
21.06.25;20:00:00;161,8;457,2943877;0,457294388;1,058551824
21.06.25;21:00:00;135,71;457,2943877;0,457294388;1,058551824
21.06.25;22:00:00;116,5;457,2943877;0,457294388;1,058551824
21.06.25;23:00:00;108,33;457,2943877;0,457294388;1,058551824
22.06.25;00:00:00;98,86;276,8938494;0,276893849;0,640957984
22.06.25;01:00:00;93,3;276,8938494;0,276893849;0,640957984
22.06.25;02:00:00;88,1;276,8938494;0,276893849;0,640957984
22.06.25;03:00:00;87,04;0;0;0
22.06.25;04:00:00;84,48;0;0;0
22.06.25;05:00:00;67,14;0;0;0
22.06.25;06:00:00;32,23;0;0;0
22.06.25;07:00:00;9,8;0;0;0
22.06.25;08:00:00;1,4;0;0;0
22.06.25;09:00:00;-6,32;0;0;0
22.06.25;10:00:00;-24,8;0;0;0
22.06.25;11:00:00;-60,83;0;0;0
22.06.25;12:00:00;-95,27;0;0;0
22.06.25;13:00:00;-79,2;0;0;0
22.06.25;14:00:00;-33,28;0;0;0
22.06.25;15:00:00;-1,21;0;0;0
22.06.25;16:00:00;4,68;0;0;0
22.06.25;17:00:00;68,18;0;0;0
22.06.25;18:00:00;108,78;457,2943877;0,457294388;1,058551824
22.06.25;19:00:00;122,83;457,2943877;0,457294388;1,058551824
22.06.25;20:00:00;134,29;457,2943877;0,457294388;1,058551824
22.06.25;21:00:00;122,63;457,2943877;0,457294388;1,058551824
22.06.25;22:00:00;104,93;457,2943877;0,457294388;1,058551824
22.06.25;23:00:00;77,3;0;0;0
23.06.25;00:00:00;70,29;0;0;0
23.06.25;01:00:00;67,01;0;0;0
23.06.25;02:00:00;64,77;0;0;0
23.06.25;03:00:00;69,65;0;0;0
23.06.25;04:00:00;79,24;0;0;0
23.06.25;05:00:00;92,36;276,8938494;0,276893849;0,640957984
23.06.25;06:00:00;99,18;276,8938494;0,276893849;0,640957984
23.06.25;07:00:00;85,34;0;0;0
23.06.25;08:00:00;43,02;0;0;0
23.06.25;09:00:00;12,41;0;0;0
23.06.25;10:00:00;-2,47;0;0;0
23.06.25;11:00:00;-6,59;0;0;0
23.06.25;12:00:00;-20,94;0;0;0
23.06.25;13:00:00;-25,5;0;0;0
23.06.25;14:00:00;-25,98;0;0;0
23.06.25;15:00:00;-15,65;0;0;0
23.06.25;16:00:00;-6,55;0;0;0
23.06.25;17:00:00;15,32;0;0;0
23.06.25;18:00:00;38,38;0;0;0
23.06.25;19:00:00;81,16;0;0;0
23.06.25;20:00:00;91,46;276,8938494;0,276893849;0,640957984
23.06.25;21:00:00;94,84;276,8938494;0,276893849;0,640957984
23.06.25;22:00:00;86,81;0;0;0
23.06.25;23:00:00;74,51;0;0;0
24.06.25;00:00:00;63,88;0;0;0
24.06.25;01:00:00;61,4;0;0;0
24.06.25;02:00:00;57,81;0;0;0
24.06.25;03:00:00;60,53;0;0;0
24.06.25;04:00:00;67,09;0;0;0
24.06.25;05:00:00;82,63;0;0;0
24.06.25;06:00:00;83,4;0;0;0
24.06.25;07:00:00;45,89;0;0;0
24.06.25;08:00:00;2,85;0;0;0
24.06.25;09:00:00;-6;0;0;0
24.06.25;10:00:00;-13,92;0;0;0
24.06.25;11:00:00;-22,48;0;0;0
24.06.25;12:00:00;-24,92;0;0;0
24.06.25;13:00:00;-19,88;0;0;0
24.06.25;14:00:00;-9,38;0;0;0
24.06.25;15:00:00;-4,56;0;0;0
24.06.25;16:00:00;2,02;0;0;0
24.06.25;17:00:00;61,16;0;0;0
24.06.25;18:00:00;96,6;276,8938494;0,276893849;0,640957984
24.06.25;19:00:00;123,7;457,2943877;0,457294388;1,058551824
24.06.25;20:00:00;119,82;457,2943877;0,457294388;1,058551824
24.06.25;21:00:00;104,85;457,2943877;0,457294388;1,058551824
24.06.25;22:00:00;97,61;276,8938494;0,276893849;0,640957984
24.06.25;23:00:00;75,98;0;0;0
25.06.25;00:00:00;68,28;0;0;0
25.06.25;01:00:00;66,89;0;0;0
25.06.25;02:00:00;67,08;0;0;0
25.06.25;03:00:00;68,91;0;0;0
25.06.25;04:00:00;81,03;0;0;0
25.06.25;05:00:00;98,46;276,8938494;0,276893849;0,640957984
25.06.25;06:00:00;105,03;457,2943877;0,457294388;1,058551824
25.06.25;07:00:00;92,51;276,8938494;0,276893849;0,640957984
25.06.25;08:00:00;63,37;0;0;0
25.06.25;09:00:00;14,06;0;0;0
25.06.25;10:00:00;-0,48;0;0;0
25.06.25;11:00:00;-1,53;0;0;0
25.06.25;12:00:00;-3,08;0;0;0
25.06.25;13:00:00;-2,55;0;0;0
25.06.25;14:00:00;-1,03;0;0;0
25.06.25;15:00:00;17,67;0;0;0
25.06.25;16:00:00;76,1;0;0;0
25.06.25;17:00:00;105,1;457,2943877;0,457294388;1,058551824
25.06.25;18:00:00;134,96;457,2943877;0,457294388;1,058551824
25.06.25;19:00:00;210,96;457,2943877;0,457294388;1,058551824
25.06.25;20:00:00;247,64;457,2943877;0,457294388;1,058551824
25.06.25;21:00:00;182,66;457,2943877;0,457294388;1,058551824
25.06.25;22:00:00;137,53;457,2943877;0,457294388;1,058551824
25.06.25;23:00:00;122,62;457,2943877;0,457294388;1,058551824
26.06.25;00:00:00;112,78;457,2943877;0,457294388;1,058551824
26.06.25;01:00:00;107,88;457,2943877;0,457294388;1,058551824
26.06.25;02:00:00;104,09;457,2943877;0,457294388;1,058551824
26.06.25;03:00:00;103,7;457,2943877;0,457294388;1,058551824
26.06.25;04:00:00;107,96;457,2943877;0,457294388;1,058551824
26.06.25;05:00:00;124,16;457,2943877;0,457294388;1,058551824
26.06.25;06:00:00;127,48;457,2943877;0,457294388;1,058551824
26.06.25;07:00:00;113,53;457,2943877;0,457294388;1,058551824
26.06.25;08:00:00;98,52;276,8938494;0,276893849;0,640957984
26.06.25;09:00:00;86,57;0;0;0
26.06.25;10:00:00;75,63;0;0;0
26.06.25;11:00:00;66,11;0;0;0
26.06.25;12:00:00;54,3;0;0;0
26.06.25;13:00:00;47,04;0;0;0
26.06.25;14:00:00;49,64;0;0;0
26.06.25;15:00:00;61,08;0;0;0
26.06.25;16:00:00;71,24;0;0;0
26.06.25;17:00:00;89,94;276,8938494;0,276893849;0,640957984
26.06.25;18:00:00;97,27;276,8938494;0,276893849;0,640957984
26.06.25;19:00:00;103,24;276,8938494;0,276893849;0,640957984
26.06.25;20:00:00;103,7;457,2943877;0,457294388;1,058551824
26.06.25;21:00:00;107,32;457,2943877;0,457294388;1,058551824
26.06.25;22:00:00;95,27;276,8938494;0,276893849;0,640957984
26.06.25;23:00:00;84,77;0;0;0
27.06.25;00:00:00;77,56;0;0;0
27.06.25;01:00:00;75,19;0;0;0
27.06.25;02:00:00;76,15;0;0;0
27.06.25;03:00:00;78,19;0;0;0
27.06.25;04:00:00;87;0;0;0
27.06.25;05:00:00;104,03;457,2943877;0,457294388;1,058551824
27.06.25;06:00:00;112,88;457,2943877;0,457294388;1,058551824
27.06.25;07:00:00;106,95;457,2943877;0,457294388;1,058551824
27.06.25;08:00:00;89,58;276,8938494;0,276893849;0,640957984
27.06.25;09:00:00;71,7;0;0;0
27.06.25;10:00:00;58,02;0;0;0
27.06.25;11:00:00;40,86;0;0;0
27.06.25;12:00:00;19,37;0;0;0
27.06.25;13:00:00;5,69;0;0;0
27.06.25;14:00:00;11,2;0;0;0
27.06.25;15:00:00;30,42;0;0;0
27.06.25;16:00:00;62,37;0;0;0
27.06.25;17:00:00;87,86;276,8938494;0,276893849;0,640957984
27.06.25;18:00:00;107,72;457,2943877;0,457294388;1,058551824
27.06.25;19:00:00;127,89;457,2943877;0,457294388;1,058551824
27.06.25;20:00:00;137,01;457,2943877;0,457294388;1,058551824
27.06.25;21:00:00;125,83;457,2943877;0,457294388;1,058551824
27.06.25;22:00:00;108,74;457,2943877;0,457294388;1,058551824
27.06.25;23:00:00;98,64;276,8938494;0,276893849;0,640957984
28.06.25;00:00:00;93,04;276,8938494;0,276893849;0,640957984
28.06.25;01:00:00;84,95;0;0;0
28.06.25;02:00:00;80,5;0;0;0
28.06.25;03:00:00;74,8;0;0;0
28.06.25;04:00:00;75,72;0;0;0
28.06.25;05:00:00;71,85;0;0;0
28.06.25;06:00:00;56,14;0;0;0
28.06.25;07:00:00;30;0;0;0
28.06.25;08:00:00;2,93;0;0;0
28.06.25;09:00:00;0;0;0;0
28.06.25;10:00:00;-0,56;0;0;0
28.06.25;11:00:00;-1,78;0;0;0
28.06.25;12:00:00;-5,42;0;0;0
28.06.25;13:00:00;-5,48;0;0;0
28.06.25;14:00:00;-2,92;0;0;0
28.06.25;15:00:00;-0,85;0;0;0
28.06.25;16:00:00;2,08;0;0;0
28.06.25;17:00:00;56,56;0;0;0
28.06.25;18:00:00;93,21;276,8938494;0,276893849;0,640957984
28.06.25;19:00:00;110,19;457,2943877;0,457294388;1,058551824
28.06.25;20:00:00;121,37;457,2943877;0,457294388;1,058551824
28.06.25;21:00:00;115,97;457,2943877;0,457294388;1,058551824
28.06.25;22:00:00;102,98;276,8938494;0,276893849;0,640957984
28.06.25;23:00:00;94,98;276,8938494;0,276893849;0,640957984
29.06.25;00:00:00;88,87;276,8938494;0,276893849;0,640957984
29.06.25;01:00:00;87,42;0;0;0
29.06.25;02:00:00;85,68;0;0;0
29.06.25;03:00:00;87,7;276,8938494;0,276893849;0,640957984
29.06.25;04:00:00;87,71;276,8938494;0,276893849;0,640957984
29.06.25;05:00:00;84,95;0;0;0
29.06.25;06:00:00;74,5;0;0;0
29.06.25;07:00:00;31,73;0;0;0
29.06.25;08:00:00;1,32;0;0;0
29.06.25;09:00:00;-0,74;0;0;0
29.06.25;10:00:00;-4,84;0;0;0
29.06.25;11:00:00;-10,01;0;0;0
29.06.25;12:00:00;-21,92;0;0;0
29.06.25;13:00:00;-23,6;0;0;0
29.06.25;14:00:00;-15,83;0;0;0
29.06.25;15:00:00;-2,15;0;0;0
29.06.25;16:00:00;2;0;0;0
29.06.25;17:00:00;79,17;0;0;0
29.06.25;18:00:00;106,94;457,2943877;0,457294388;1,058551824
29.06.25;19:00:00;123,26;457,2943877;0,457294388;1,058551824
29.06.25;20:00:00;127,38;457,2943877;0,457294388;1,058551824
29.06.25;21:00:00;123,49;457,2943877;0,457294388;1,058551824
29.06.25;22:00:00;112,4;457,2943877;0,457294388;1,058551824
29.06.25;23:00:00;101,78;276,8938494;0,276893849;0,640957984
30.06.25;00:00:00;94,93;276,8938494;0,276893849;0,640957984
30.06.25;01:00:00;92,21;276,8938494;0,276893849;0,640957984
30.06.25;02:00:00;92,02;276,8938494;0,276893849;0,640957984
30.06.25;03:00:00;93,47;276,8938494;0,276893849;0,640957984
30.06.25;04:00:00;102,54;276,8938494;0,276893849;0,640957984
30.06.25;05:00:00;124,38;457,2943877;0,457294388;1,058551824
30.06.25;06:00:00;122,34;457,2943877;0,457294388;1,058551824
30.06.25;07:00:00;111,52;457,2943877;0,457294388;1,058551824
30.06.25;08:00:00;92,11;276,8938494;0,276893849;0,640957984
30.06.25;09:00:00;71,32;0;0;0
30.06.25;10:00:00;43,48;0;0;0
30.06.25;11:00:00;21,87;0;0;0
30.06.25;12:00:00;13,11;0;0;0
30.06.25;13:00:00;19,62;0;0;0
30.06.25;14:00:00;47,68;0;0;0
30.06.25;15:00:00;76,81;0;0;0
30.06.25;16:00:00;98,14;276,8938494;0,276893849;0,640957984
30.06.25;17:00:00;119,3;457,2943877;0,457294388;1,058551824
30.06.25;18:00:00;167,7;457,2943877;0,457294388;1,058551824
30.06.25;19:00:00;253,61;457,2943877;0,457294388;1,058551824
30.06.25;20:00:00;216,24;457,2943877;0,457294388;1,058551824
30.06.25;21:00:00;152,95;457,2943877;0,457294388;1,058551824
30.06.25;22:00:00;121,77;457,2943877;0,457294388;1,058551824
30.06.25;23:00:00;109,82;457,2943877;0,457294388;1,058551824
01.07.25;00:00:00;95,41;196,1880369;0,196188037;0,454138975
01.07.25;01:00:00;90,5;196,1880369;0,196188037;0,454138975
01.07.25;02:00:00;89,48;196,1880369;0,196188037;0,454138975
01.07.25;03:00:00;90,43;196,1880369;0,196188037;0,454138975
01.07.25;04:00:00;98,73;196,1880369;0,196188037;0,454138975
01.07.25;05:00:00;114,32;324,0075155;0,324007516;0,750017398
01.07.25;06:00:00;121,46;324,0075155;0,324007516;0,750017398
01.07.25;07:00:00;114,56;324,0075155;0,324007516;0,750017398
01.07.25;08:00:00;93,64;196,1880369;0,196188037;0,454138975
01.07.25;09:00:00;79,95;0;0;0
01.07.25;10:00:00;67,33;0;0;0
01.07.25;11:00:00;44,58;0;0;0
01.07.25;12:00:00;38,82;0;0;0
01.07.25;13:00:00;52,85;0;0;0
01.07.25;14:00:00;74,64;0;0;0
01.07.25;15:00:00;88,29;196,1880369;0,196188037;0,454138975
01.07.25;16:00:00;101,48;196,1880369;0,196188037;0,454138975
01.07.25;17:00:00;136,92;324,0075155;0,324007516;0,750017398
01.07.25;18:00:00;252,31;324,0075155;0,324007516;0,750017398
01.07.25;19:00:00;404,91;324,0075155;0,324007516;0,750017398
01.07.25;20:00:00;338;324,0075155;0,324007516;0,750017398
01.07.25;21:00:00;209,52;324,0075155;0,324007516;0,750017398
01.07.25;22:00:00;137,54;324,0075155;0,324007516;0,750017398
01.07.25;23:00:00;115,87;324,0075155;0,324007516;0,750017398
02.07.25;00:00:00;102,2;196,1880369;0,196188037;0,454138975
02.07.25;01:00:00;93,96;196,1880369;0,196188037;0,454138975
02.07.25;02:00:00;93,49;196,1880369;0,196188037;0,454138975
02.07.25;03:00:00;94,36;196,1880369;0,196188037;0,454138975
02.07.25;04:00:00;102,44;196,1880369;0,196188037;0,454138975
02.07.25;05:00:00;119,56;324,0075155;0,324007516;0,750017398
02.07.25;06:00:00;118,35;324,0075155;0,324007516;0,750017398
02.07.25;07:00:00;109,02;324,0075155;0,324007516;0,750017398
02.07.25;08:00:00;94,84;196,1880369;0,196188037;0,454138975
02.07.25;09:00:00;81,28;0;0;0
02.07.25;10:00:00;68,3;0;0;0
02.07.25;11:00:00;34,55;0;0;0
02.07.25;12:00:00;36,28;0;0;0
02.07.25;13:00:00;47,54;0;0;0
02.07.25;14:00:00;69,64;0;0;0
02.07.25;15:00:00;80,07;0;0;0
02.07.25;16:00:00;91,6;196,1880369;0,196188037;0,454138975
02.07.25;17:00:00;114,7;324,0075155;0,324007516;0,750017398
02.07.25;18:00:00;175,66;324,0075155;0,324007516;0,750017398
02.07.25;19:00:00;240,16;324,0075155;0,324007516;0,750017398
02.07.25;20:00:00;184,47;324,0075155;0,324007516;0,750017398
02.07.25;21:00:00;143,56;324,0075155;0,324007516;0,750017398
02.07.25;22:00:00;113,81;324,0075155;0,324007516;0,750017398
02.07.25;23:00:00;88,85;196,1880369;0,196188037;0,454138975
03.07.25;00:00:00;82,22;0;0;0
03.07.25;01:00:00;79,61;0;0;0
03.07.25;02:00:00;76,79;0;0;0
03.07.25;03:00:00;77,86;0;0;0
03.07.25;04:00:00;85,63;0;0;0
03.07.25;05:00:00;99,7;196,1880369;0,196188037;0,454138975
03.07.25;06:00:00;105,89;324,0075155;0,324007516;0,750017398
03.07.25;07:00:00;100,5;196,1880369;0,196188037;0,454138975
03.07.25;08:00:00;86,09;0;0;0
03.07.25;09:00:00;69,69;0;0;0
03.07.25;10:00:00;51,24;0;0;0
03.07.25;11:00:00;36,46;0;0;0
03.07.25;12:00:00;28,85;0;0;0
03.07.25;13:00:00;24,61;0;0;0
03.07.25;14:00:00;36,03;0;0;0
03.07.25;15:00:00;52,27;0;0;0
03.07.25;16:00:00;82,73;0;0;0
03.07.25;17:00:00;100,34;196,1880369;0,196188037;0,454138975
03.07.25;18:00:00;120,14;324,0075155;0,324007516;0,750017398
03.07.25;19:00:00;165,6;324,0075155;0,324007516;0,750017398
03.07.25;20:00:00;173,09;324,0075155;0,324007516;0,750017398
03.07.25;21:00:00;134,64;324,0075155;0,324007516;0,750017398
03.07.25;22:00:00;117,21;324,0075155;0,324007516;0,750017398
03.07.25;23:00:00;110,06;324,0075155;0,324007516;0,750017398
04.07.25;00:00:00;104,94;324,0075155;0,324007516;0,750017398
04.07.25;01:00:00;100,5;196,1880369;0,196188037;0,454138975
04.07.25;02:00:00;98,23;196,1880369;0,196188037;0,454138975
04.07.25;03:00:00;101,27;196,1880369;0,196188037;0,454138975
04.07.25;04:00:00;106,38;324,0075155;0,324007516;0,750017398
04.07.25;05:00:00;124,13;324,0075155;0,324007516;0,750017398
04.07.25;06:00:00;119,32;324,0075155;0,324007516;0,750017398
04.07.25;07:00:00;101,2;196,1880369;0,196188037;0,454138975
04.07.25;08:00:00;90,72;196,1880369;0,196188037;0,454138975
04.07.25;09:00:00;67,64;0;0;0
04.07.25;10:00:00;21,24;0;0;0
04.07.25;11:00:00;7,52;0;0;0
04.07.25;12:00:00;1,68;0;0;0
04.07.25;13:00:00;-0,16;0;0;0
04.07.25;14:00:00;3,52;0;0;0
04.07.25;15:00:00;18,8;0;0;0
04.07.25;16:00:00;65,03;0;0;0
04.07.25;17:00:00;91,04;196,1880369;0,196188037;0,454138975
04.07.25;18:00:00;111,86;324,0075155;0,324007516;0,750017398
04.07.25;19:00:00;143,12;324,0075155;0,324007516;0,750017398
04.07.25;20:00:00;156,69;324,0075155;0,324007516;0,750017398
04.07.25;21:00:00;130,26;324,0075155;0,324007516;0,750017398
04.07.25;22:00:00;108,41;324,0075155;0,324007516;0,750017398
04.07.25;23:00:00;102,33;196,1880369;0,196188037;0,454138975
05.07.25;00:00:00;95,72;196,1880369;0,196188037;0,454138975
05.07.25;01:00:00;93,87;196,1880369;0,196188037;0,454138975
05.07.25;02:00:00;90,26;196,1880369;0,196188037;0,454138975
05.07.25;03:00:00;89,56;196,1880369;0,196188037;0,454138975
05.07.25;04:00:00;82,82;0;0;0
05.07.25;05:00:00;79,44;0;0;0
05.07.25;06:00:00;55,2;0;0;0
05.07.25;07:00:00;31,99;0;0;0
05.07.25;08:00:00;9,14;0;0;0
05.07.25;09:00:00;2,06;0;0;0
05.07.25;10:00:00;0,12;0;0;0
05.07.25;11:00:00;-1,58;0;0;0
05.07.25;12:00:00;-3,64;0;0;0
05.07.25;13:00:00;-3,76;0;0;0
05.07.25;14:00:00;-1,7;0;0;0
05.07.25;15:00:00;-0,73;0;0;0
05.07.25;16:00:00;2,66;0;0;0
05.07.25;17:00:00;51,58;0;0;0
05.07.25;18:00:00;89,06;196,1880369;0,196188037;0,454138975
05.07.25;19:00:00;108,9;324,0075155;0,324007516;0,750017398
05.07.25;20:00:00;120,09;324,0075155;0,324007516;0,750017398
05.07.25;21:00:00;115,48;324,0075155;0,324007516;0,750017398
05.07.25;22:00:00;105,4;324,0075155;0,324007516;0,750017398
05.07.25;23:00:00;94,16;196,1880369;0,196188037;0,454138975
06.07.25;00:00:00;90,41;196,1880369;0,196188037;0,454138975
06.07.25;01:00:00;85,9;0;0;0
06.07.25;02:00:00;83,18;0;0;0
06.07.25;03:00:00;83,26;0;0;0
06.07.25;04:00:00;83,11;0;0;0
06.07.25;05:00:00;76,26;0;0;0
06.07.25;06:00:00;75,1;0;0;0
06.07.25;07:00:00;68,33;0;0;0
06.07.25;08:00:00;40,01;0;0;0
06.07.25;09:00:00;21,7;0;0;0
06.07.25;10:00:00;14,47;0;0;0
06.07.25;11:00:00;10,13;0;0;0
06.07.25;12:00:00;3,45;0;0;0
06.07.25;13:00:00;6,12;0;0;0
06.07.25;14:00:00;30,33;0;0;0
06.07.25;15:00:00;52,24;0;0;0
06.07.25;16:00:00;82,49;0;0;0
06.07.25;17:00:00;99,7;196,1880369;0,196188037;0,454138975
06.07.25;18:00:00;109,89;324,0075155;0,324007516;0,750017398
06.07.25;19:00:00;122,81;324,0075155;0,324007516;0,750017398
06.07.25;20:00:00;127,06;324,0075155;0,324007516;0,750017398
06.07.25;21:00:00;119;324,0075155;0,324007516;0,750017398
06.07.25;22:00:00;106,75;324,0075155;0,324007516;0,750017398
06.07.25;23:00:00;108,43;324,0075155;0,324007516;0,750017398
07.07.25;00:00:00;98,61;196,1880369;0,196188037;0,454138975
07.07.25;01:00:00;94,11;196,1880369;0,196188037;0,454138975
07.07.25;02:00:00;92,29;196,1880369;0,196188037;0,454138975
07.07.25;03:00:00;93,97;196,1880369;0,196188037;0,454138975
07.07.25;04:00:00;102,73;196,1880369;0,196188037;0,454138975
07.07.25;05:00:00;125,48;324,0075155;0,324007516;0,750017398
07.07.25;06:00:00;132,5;324,0075155;0,324007516;0,750017398
07.07.25;07:00:00;131,68;324,0075155;0,324007516;0,750017398
07.07.25;08:00:00;112,64;324,0075155;0,324007516;0,750017398
07.07.25;09:00:00;96,26;196,1880369;0,196188037;0,454138975
07.07.25;10:00:00;92,08;196,1880369;0,196188037;0,454138975
07.07.25;11:00:00;71,71;0;0;0
07.07.25;12:00:00;56,24;0;0;0
07.07.25;13:00:00;46,54;0;0;0
07.07.25;14:00:00;48,12;0;0;0
07.07.25;15:00:00;56,14;0;0;0
07.07.25;16:00:00;73,33;0;0;0
07.07.25;17:00:00;88,85;196,1880369;0,196188037;0,454138975
07.07.25;18:00:00;98,56;196,1880369;0,196188037;0,454138975
07.07.25;19:00:00;107,09;324,0075155;0,324007516;0,750017398
07.07.25;20:00:00;112,79;324,0075155;0,324007516;0,750017398
07.07.25;21:00:00;109,2;324,0075155;0,324007516;0,750017398
07.07.25;22:00:00;96,65;196,1880369;0,196188037;0,454138975
07.07.25;23:00:00;99,26;196,1880369;0,196188037;0,454138975
08.07.25;00:00:00;91,33;196,1880369;0,196188037;0,454138975
08.07.25;01:00:00;86,8;0;0;0
08.07.25;02:00:00;85,27;0;0;0
08.07.25;03:00:00;86,14;0;0;0
08.07.25;04:00:00;91,03;196,1880369;0,196188037;0,454138975
08.07.25;05:00:00;106,94;324,0075155;0,324007516;0,750017398
08.07.25;06:00:00;117,21;324,0075155;0,324007516;0,750017398
08.07.25;07:00:00;112,36;324,0075155;0,324007516;0,750017398
08.07.25;08:00:00;96,18;196,1880369;0,196188037;0,454138975
08.07.25;09:00:00;84,34;0;0;0
08.07.25;10:00:00;78,32;0;0;0
08.07.25;11:00:00;60,28;0;0;0
08.07.25;12:00:00;55,71;0;0;0
08.07.25;13:00:00;51,49;0;0;0
08.07.25;14:00:00;55,36;0;0;0
08.07.25;15:00:00;66,33;0;0;0
08.07.25;16:00:00;82,87;0;0;0
08.07.25;17:00:00;89,02;196,1880369;0,196188037;0,454138975
08.07.25;18:00:00;109,76;324,0075155;0,324007516;0,750017398
08.07.25;19:00:00;126,64;324,0075155;0,324007516;0,750017398
08.07.25;20:00:00;126,5;324,0075155;0,324007516;0,750017398
08.07.25;21:00:00;117,4;324,0075155;0,324007516;0,750017398
08.07.25;22:00:00;101,62;196,1880369;0,196188037;0,454138975
08.07.25;23:00:00;97,68;196,1880369;0,196188037;0,454138975
09.07.25;00:00:00;89,17;196,1880369;0,196188037;0,454138975
09.07.25;01:00:00;86,77;0;0;0
09.07.25;02:00:00;86,58;0;0;0
09.07.25;03:00:00;87,65;196,1880369;0,196188037;0,454138975
09.07.25;04:00:00;96,59;196,1880369;0,196188037;0,454138975
09.07.25;05:00:00;111,48;324,0075155;0,324007516;0,750017398
09.07.25;06:00:00;115,42;324,0075155;0,324007516;0,750017398
09.07.25;07:00:00;111,84;324,0075155;0,324007516;0,750017398
09.07.25;08:00:00;96,32;196,1880369;0,196188037;0,454138975
09.07.25;09:00:00;83,43;0;0;0
09.07.25;10:00:00;77,35;0;0;0
09.07.25;11:00:00;65,66;0;0;0
09.07.25;12:00:00;49,16;0;0;0
09.07.25;13:00:00;43,58;0;0;0
09.07.25;14:00:00;52,39;0;0;0
09.07.25;15:00:00;68,94;0;0;0
09.07.25;16:00:00;83,49;0;0;0
09.07.25;17:00:00;98;196,1880369;0,196188037;0,454138975
09.07.25;18:00:00;117,34;324,0075155;0,324007516;0,750017398
09.07.25;19:00:00;140,42;324,0075155;0,324007516;0,750017398
09.07.25;20:00:00;141,67;324,0075155;0,324007516;0,750017398
09.07.25;21:00:00;121,86;324,0075155;0,324007516;0,750017398
09.07.25;22:00:00;106,45;324,0075155;0,324007516;0,750017398
09.07.25;23:00:00;101,19;196,1880369;0,196188037;0,454138975
10.07.25;00:00:00;95,75;196,1880369;0,196188037;0,454138975
10.07.25;01:00:00;91,15;196,1880369;0,196188037;0,454138975
10.07.25;02:00:00;89,92;196,1880369;0,196188037;0,454138975
10.07.25;03:00:00;91,13;196,1880369;0,196188037;0,454138975
10.07.25;04:00:00;100,26;196,1880369;0,196188037;0,454138975
10.07.25;05:00:00;113,84;324,0075155;0,324007516;0,750017398
10.07.25;06:00:00;115,11;324,0075155;0,324007516;0,750017398
10.07.25;07:00:00;108,97;324,0075155;0,324007516;0,750017398
10.07.25;08:00:00;92,7;196,1880369;0,196188037;0,454138975
10.07.25;09:00:00;81,55;0;0;0
10.07.25;10:00:00;67,59;0;0;0
10.07.25;11:00:00;48,1;0;0;0
10.07.25;12:00:00;42,27;0;0;0
10.07.25;13:00:00;43,22;0;0;0
10.07.25;14:00:00;56,2;0;0;0
10.07.25;15:00:00;74,74;0;0;0
10.07.25;16:00:00;87,06;0;0;0
10.07.25;17:00:00;101,6;196,1880369;0,196188037;0,454138975
10.07.25;18:00:00;116,49;324,0075155;0,324007516;0,750017398
10.07.25;19:00:00;136,72;324,0075155;0,324007516;0,750017398
10.07.25;20:00:00;134,27;324,0075155;0,324007516;0,750017398
10.07.25;21:00:00;120,21;324,0075155;0,324007516;0,750017398
10.07.25;22:00:00;106,98;324,0075155;0,324007516;0,750017398
